HCPCS_CODE,in_hcpcs_2026,in_hedis,in_either,in_comprehensive
0552T,FALSE,FALSE,FALSE,TRUE
0555F,FALSE,FALSE,FALSE,TRUE
0556F,FALSE,FALSE,FALSE,TRUE
0556T,FALSE,FALSE,FALSE,TRUE
0559,FALSE,FALSE,FALSE,FALSE
0561,FALSE,FALSE,FALSE,FALSE
0569,FALSE,FALSE,FALSE,FALSE
0571,FALSE,FALSE,FALSE,FALSE
0572,FALSE,FALSE,FALSE,FALSE
0575F,FALSE,FALSE,FALSE,TRUE
0580,FALSE,FALSE,FALSE,FALSE
0580F,FALSE,FALSE,FALSE,TRUE
0581,FALSE,FALSE,FALSE,FALSE
0581F,FALSE,FALSE,FALSE,TRUE
0583,FALSE,FALSE,FALSE,FALSE
0583F,FALSE,FALSE,FALSE,TRUE
0591T,FALSE,FALSE,FALSE,TRUE
0592T,FALSE,FALSE,FALSE,TRUE
0593T,FALSE,FALSE,FALSE,TRUE
05983,FALSE,FALSE,FALSE,FALSE
0598T,FALSE,FALSE,FALSE,TRUE
0599T,FALSE,FALSE,FALSE,TRUE
0601,FALSE,FALSE,FALSE,FALSE
0602,FALSE,FALSE,FALSE,FALSE
0603,FALSE,FALSE,FALSE,FALSE
0607T,FALSE,FALSE,FALSE,TRUE
0608T,FALSE,FALSE,FALSE,TRUE
0610,FALSE,FALSE,FALSE,FALSE
0611,FALSE,FALSE,FALSE,FALSE
0612,FALSE,FALSE,FALSE,FALSE
0614,FALSE,FALSE,FALSE,FALSE
0621,FALSE,FALSE,FALSE,FALSE
0621R,FALSE,FALSE,FALSE,FALSE
0623,FALSE,FALSE,FALSE,FALSE
0632,FALSE,FALSE,FALSE,FALSE
0634,FALSE,FALSE,FALSE,FALSE
0635,FALSE,FALSE,FALSE,FALSE
0636,FALSE,FALSE,FALSE,FALSE
0637,FALSE,FALSE,FALSE,FALSE
0637R,FALSE,FALSE,FALSE,FALSE
0640T,FALSE,FALSE,FALSE,TRUE
0641T,FALSE,FALSE,FALSE,FALSE
0642T,FALSE,FALSE,FALSE,FALSE
0649T,FALSE,FALSE,FALSE,TRUE
0650,FALSE,FALSE,FALSE,FALSE
0650T,FALSE,FALSE,FALSE,TRUE
0651,FALSE,FALSE,FALSE,FALSE
0657,FALSE,FALSE,FALSE,FALSE
0658,FALSE,FALSE,FALSE,FALSE
0658T,FALSE,FALSE,FALSE,TRUE
0659,FALSE,FALSE,FALSE,FALSE
0663T,FALSE,FALSE,FALSE,FALSE
0681,FALSE,FALSE,FALSE,FALSE
0682,FALSE,FALSE,FALSE,FALSE
0683,FALSE,FALSE,FALSE,FALSE
0690T,FALSE,FALSE,FALSE,TRUE
0692T,FALSE,FALSE,FALSE,TRUE
0699,FALSE,FALSE,FALSE,FALSE
0700,FALSE,FALSE,FALSE,FALSE
0710,FALSE,FALSE,FALSE,FALSE
0710R,FALSE,FALSE,FALSE,FALSE
0716T,FALSE,FALSE,FALSE,TRUE
0720,FALSE,FALSE,FALSE,FALSE
0721,FALSE,FALSE,FALSE,FALSE
0722,FALSE,FALSE,FALSE,FALSE
0722T,FALSE,FALSE,FALSE,TRUE
0724,FALSE,FALSE,FALSE,FALSE
0729,FALSE,FALSE,FALSE,FALSE
0730,FALSE,FALSE,FALSE,FALSE
0731,FALSE,FALSE,FALSE,FALSE
0740,FALSE,FALSE,FALSE,FALSE
0742T,FALSE,FALSE,FALSE,TRUE
0750,FALSE,FALSE,FALSE,FALSE
0751T,FALSE,FALSE,FALSE,TRUE
0752T,FALSE,FALSE,FALSE,TRUE
0753T,FALSE,FALSE,FALSE,TRUE
0754T,FALSE,FALSE,FALSE,TRUE
0756T,FALSE,FALSE,FALSE,TRUE
0757T,FALSE,FALSE,FALSE,TRUE
0760,FALSE,FALSE,FALSE,FALSE
0760T,FALSE,FALSE,FALSE,TRUE
0761,FALSE,FALSE,FALSE,FALSE
0761T,FALSE,FALSE,FALSE,TRUE
0762,FALSE,FALSE,FALSE,FALSE
0764T,FALSE,FALSE,FALSE,TRUE
0769,FALSE,FALSE,FALSE,FALSE
0770,FALSE,FALSE,FALSE,FALSE
0771,FALSE,FALSE,FALSE,FALSE
0780,FALSE,FALSE,FALSE,FALSE
0792T,FALSE,FALSE,FALSE,TRUE
08001,FALSE,FALSE,FALSE,FALSE
0801,FALSE,FALSE,FALSE,FALSE
0821,FALSE,FALSE,FALSE,FALSE
0827T,FALSE,FALSE,FALSE,TRUE
0831T,FALSE,FALSE,FALSE,TRUE
0833T,FALSE,FALSE,FALSE,TRUE
0851,FALSE,FALSE,FALSE,FALSE
0853T,FALSE,FALSE,FALSE,TRUE
0866T,FALSE,FALSE,FALSE,TRUE
0887T,FALSE,FALSE,FALSE,TRUE
0900,FALSE,FALSE,FALSE,FALSE
0905,FALSE,FALSE,FALSE,FALSE
0912,FALSE,FALSE,FALSE,FALSE
0913,FALSE,FALSE,FALSE,FALSE
0914,FALSE,FALSE,FALSE,FALSE
0915,FALSE,FALSE,FALSE,FALSE
0915R,FALSE,FALSE,FALSE,FALSE
0918,FALSE,FALSE,FALSE,FALSE
0920,FALSE,FALSE,FALSE,FALSE
092015,FALSE,FALSE,FALSE,FALSE
0921,FALSE,FALSE,FALSE,FALSE
0922,FALSE,FALSE,FALSE,FALSE
0929,FALSE,FALSE,FALSE,FALSE
0940,FALSE,FALSE,FALSE,FALSE
0942,FALSE,FALSE,FALSE,FALSE
0946,FALSE,FALSE,FALSE,FALSE
0949,FALSE,FALSE,FALSE,FALSE
0969,FALSE,FALSE,FALSE,FALSE
0972,FALSE,FALSE,FALSE,FALSE
0983,FALSE,FALSE,FALSE,FALSE
0990,FALSE,FALSE,FALSE,FALSE
09920,FALSE,FALSE,FALSE,FALSE
0V000,FALSE,FALSE,FALSE,FALSE
1,FALSE,FALSE,FALSE,FALSE
1000,FALSE,FALSE,FALSE,FALSE
10004,FALSE,FALSE,FALSE,TRUE
10005,FALSE,FALSE,FALSE,TRUE
10006,FALSE,FALSE,FALSE,TRUE
10007,FALSE,FALSE,FALSE,TRUE
10009,FALSE,FALSE,FALSE,TRUE
1000F,FALSE,FALSE,FALSE,TRUE
1001,FALSE,FALSE,FALSE,FALSE
10010,FALSE,FALSE,FALSE,TRUE
1002,FALSE,FALSE,FALSE,FALSE
10021,FALSE,FALSE,FALSE,TRUE
10022,FALSE,FALSE,FALSE,FALSE
1002F,FALSE,FALSE,FALSE,TRUE
1003,FALSE,FALSE,FALSE,FALSE
10030,FALSE,FALSE,FALSE,TRUE
10035,FALSE,FALSE,FALSE,TRUE
1003F,FALSE,FALSE,FALSE,TRUE
10040,FALSE,FALSE,FALSE,TRUE
1005F,FALSE,FALSE,FALSE,TRUE
10060,FALSE,FALSE,FALSE,TRUE
10061,FALSE,FALSE,FALSE,TRUE
1006F,FALSE,FALSE,FALSE,TRUE
1007F,FALSE,FALSE,FALSE,TRUE
10080,FALSE,FALSE,FALSE,TRUE
10081,FALSE,FALSE,FALSE,TRUE
1008F,FALSE,FALSE,FALSE,TRUE
1010F,FALSE,FALSE,FALSE,TRUE
1011F,FALSE,FALSE,FALSE,TRUE
10120,FALSE,FALSE,FALSE,TRUE
10121,FALSE,FALSE,FALSE,TRUE
1012F,FALSE,FALSE,FALSE,TRUE
10140,FALSE,FALSE,FALSE,TRUE
1015F,FALSE,FALSE,FALSE,TRUE
10160,FALSE,FALSE,FALSE,TRUE
1017,FALSE,FALSE,FALSE,FALSE
10180,FALSE,FALSE,FALSE,TRUE
1018F,FALSE,FALSE,FALSE,TRUE
1019,FALSE,FALSE,FALSE,FALSE
1019F,FALSE,FALSE,FALSE,TRUE
1019Z,FALSE,FALSE,FALSE,FALSE
1021Z,FALSE,FALSE,FALSE,FALSE
1022F,FALSE,FALSE,FALSE,TRUE
1023Z,FALSE,FALSE,FALSE,FALSE
1026F,FALSE,FALSE,FALSE,TRUE
1030F,FALSE,FALSE,FALSE,TRUE
10316,FALSE,FALSE,FALSE,FALSE
1031F,FALSE,FALSE,FALSE,TRUE
1032F,FALSE,FALSE,FALSE,TRUE
1033F,FALSE,FALSE,FALSE,TRUE
1034F,FALSE,FALSE,FALSE,TRUE
1035F,FALSE,FALSE,FALSE,TRUE
10366,FALSE,FALSE,FALSE,FALSE
1036F,FALSE,FALSE,FALSE,TRUE
1038F,FALSE,FALSE,FALSE,TRUE
1039F,FALSE,FALSE,FALSE,TRUE
1040F,FALSE,FALSE,FALSE,TRUE
1055F,FALSE,FALSE,FALSE,TRUE
1060F,FALSE,FALSE,FALSE,TRUE
1070F,FALSE,FALSE,FALSE,TRUE
1090F,FALSE,FALSE,FALSE,TRUE
1091F,FALSE,FALSE,FALSE,TRUE
10E0XZZ,FALSE,FALSE,FALSE,FALSE
110,FALSE,FALSE,FALSE,FALSE
1100,FALSE,FALSE,FALSE,FALSE
11000,FALSE,FALSE,FALSE,TRUE
11001,FALSE,FALSE,FALSE,TRUE
1100F,FALSE,FALSE,FALSE,TRUE
11010,FALSE,FALSE,FALSE,TRUE
11012,FALSE,FALSE,FALSE,TRUE
1101F,FALSE,FALSE,FALSE,TRUE
11042,FALSE,FALSE,FALSE,TRUE
11043,FALSE,FALSE,FALSE,TRUE
11044,FALSE,FALSE,FALSE,TRUE
11045,FALSE,FALSE,FALSE,TRUE
11046,FALSE,FALSE,FALSE,TRUE
11047,FALSE,FALSE,FALSE,TRUE
11055,FALSE,FALSE,FALSE,TRUE
11056,FALSE,FALSE,FALSE,TRUE
11057,FALSE,FALSE,FALSE,TRUE
11100,FALSE,FALSE,FALSE,FALSE
11101,FALSE,FALSE,FALSE,FALSE
11102,FALSE,FALSE,FALSE,TRUE
11103,FALSE,FALSE,FALSE,TRUE
11104,FALSE,FALSE,FALSE,TRUE
11105,FALSE,FALSE,FALSE,TRUE
11106,FALSE,FALSE,FALSE,TRUE
11107,FALSE,FALSE,FALSE,TRUE
1110F,FALSE,FALSE,FALSE,TRUE
1111F,FALSE,FALSE,FALSE,TRUE
11135,FALSE,FALSE,FALSE,FALSE
1116F,FALSE,FALSE,FALSE,TRUE
1119F,FALSE,FALSE,FALSE,TRUE
11200,FALSE,FALSE,FALSE,TRUE
11201,FALSE,FALSE,FALSE,TRUE
1121F,FALSE,FALSE,FALSE,TRUE
1123F,FALSE,FALSE,FALSE,TRUE
1124F,FALSE,FALSE,FALSE,TRUE
11256,FALSE,FALSE,FALSE,FALSE
1125F,FALSE,FALSE,FALSE,TRUE
11266,FALSE,FALSE,FALSE,FALSE
1126F,FALSE,FALSE,FALSE,TRUE
1127F,FALSE,FALSE,FALSE,TRUE
1128F,FALSE,FALSE,FALSE,TRUE
11300,FALSE,FALSE,FALSE,TRUE
11301,FALSE,FALSE,FALSE,TRUE
11302,FALSE,FALSE,FALSE,TRUE
11303,FALSE,FALSE,FALSE,TRUE
11305,FALSE,FALSE,FALSE,TRUE
11306,FALSE,FALSE,FALSE,TRUE
11307,FALSE,FALSE,FALSE,TRUE
11308,FALSE,FALSE,FALSE,TRUE
1130F,FALSE,FALSE,FALSE,TRUE
11310,FALSE,FALSE,FALSE,TRUE
11311,FALSE,FALSE,FALSE,TRUE
11312,FALSE,FALSE,FALSE,TRUE
11313,FALSE,FALSE,FALSE,TRUE
1134F,FALSE,FALSE,FALSE,TRUE
1136F,FALSE,FALSE,FALSE,TRUE
1137F,FALSE,FALSE,FALSE,TRUE
11400,FALSE,FALSE,FALSE,TRUE
11401,FALSE,FALSE,FALSE,TRUE
11402,FALSE,FALSE,FALSE,TRUE
11403,FALSE,FALSE,FALSE,TRUE
11404,FALSE,FALSE,FALSE,TRUE
11406,FALSE,FALSE,FALSE,TRUE
11420,FALSE,FALSE,FALSE,TRUE
11421,FALSE,FALSE,FALSE,TRUE
11422,FALSE,FALSE,FALSE,TRUE
11423,FALSE,FALSE,FALSE,TRUE
11424,FALSE,FALSE,FALSE,TRUE
11426,FALSE,FALSE,FALSE,TRUE
11440,FALSE,FALSE,FALSE,TRUE
11441,FALSE,FALSE,FALSE,TRUE
11442,FALSE,FALSE,FALSE,TRUE
11443,FALSE,FALSE,FALSE,TRUE
11444,FALSE,FALSE,FALSE,TRUE
11446,FALSE,FALSE,FALSE,TRUE
1150F,FALSE,FALSE,FALSE,TRUE
1157F,FALSE,FALSE,FALSE,TRUE
11586,FALSE,FALSE,FALSE,FALSE
1158F,FALSE,FALSE,FALSE,TRUE
11596,FALSE,FALSE,FALSE,FALSE
1159F,FALSE,FALSE,FALSE,TRUE
11600,FALSE,FALSE,FALSE,TRUE
11602,FALSE,FALSE,FALSE,TRUE
11603,FALSE,FALSE,FALSE,TRUE
11604,FALSE,FALSE,FALSE,TRUE
11606,FALSE,FALSE,FALSE,TRUE
1160F,FALSE,FALSE,FALSE,TRUE
11706,FALSE,FALSE,FALSE,FALSE
1170F,FALSE,FALSE,FALSE,TRUE
11719,FALSE,FALSE,FALSE,TRUE
11720,FALSE,FALSE,FALSE,TRUE
11721,FALSE,FALSE,FALSE,TRUE
11730,FALSE,FALSE,FALSE,TRUE
11732,FALSE,FALSE,FALSE,TRUE
11740,FALSE,FALSE,FALSE,TRUE
11750,FALSE,FALSE,FALSE,TRUE
11755,FALSE,FALSE,FALSE,TRUE
1175F,FALSE,FALSE,FALSE,TRUE
11760,FALSE,FALSE,FALSE,TRUE
11765,FALSE,FALSE,FALSE,TRUE
11770,FALSE,FALSE,FALSE,TRUE
11772,FALSE,FALSE,FALSE,TRUE
1180F,FALSE,FALSE,FALSE,TRUE
1181F,FALSE,FALSE,FALSE,TRUE
11900,FALSE,FALSE,FALSE,TRUE
11901,FALSE,FALSE,FALSE,TRUE
11950,FALSE,FALSE,FALSE,TRUE
11976,FALSE,FALSE,FALSE,TRUE
11980,FALSE,FALSE,FALSE,TRUE
11981,FALSE,FALSE,FALSE,TRUE
11982,FALSE,FALSE,FALSE,TRUE
11983,FALSE,FALSE,FALSE,TRUE
12001,FALSE,FALSE,FALSE,TRUE
12002,FALSE,FALSE,FALSE,TRUE
12004,FALSE,FALSE,FALSE,TRUE
12005,FALSE,FALSE,FALSE,TRUE
1200F,FALSE,FALSE,FALSE,TRUE
1200Z,FALSE,FALSE,FALSE,FALSE
12011,FALSE,FALSE,FALSE,TRUE
12013,FALSE,FALSE,FALSE,TRUE
1201Z,FALSE,FALSE,FALSE,FALSE
12021,FALSE,FALSE,FALSE,TRUE
1202Z,FALSE,FALSE,FALSE,FALSE
12031,FALSE,FALSE,FALSE,TRUE
12032,FALSE,FALSE,FALSE,TRUE
12034,FALSE,FALSE,FALSE,TRUE
12041,FALSE,FALSE,FALSE,TRUE
12042,FALSE,FALSE,FALSE,TRUE
12051,FALSE,FALSE,FALSE,TRUE
12052,FALSE,FALSE,FALSE,TRUE
12053,FALSE,FALSE,FALSE,TRUE
1205F,FALSE,FALSE,FALSE,TRUE
1206,FALSE,FALSE,FALSE,FALSE
1208Z,FALSE,FALSE,FALSE,FALSE
1209Z,FALSE,FALSE,FALSE,FALSE
1210Z,FALSE,FALSE,FALSE,FALSE
1213M,FALSE,FALSE,FALSE,FALSE
1214Z,FALSE,FALSE,FALSE,FALSE
12160,FALSE,FALSE,FALSE,FALSE
12170,FALSE,FALSE,FALSE,FALSE
1218Z,FALSE,FALSE,FALSE,FALSE
12200,FALSE,FALSE,FALSE,FALSE
1220F,FALSE,FALSE,FALSE,TRUE
1220Z,FALSE,FALSE,FALSE,FALSE
1222Z,FALSE,FALSE,FALSE,FALSE
1223Z,FALSE,FALSE,FALSE,FALSE
1247Z,FALSE,FALSE,FALSE,FALSE
1286A,FALSE,FALSE,FALSE,FALSE
1286C,FALSE,FALSE,FALSE,FALSE
1286Z,FALSE,FALSE,FALSE,FALSE
1288Z,FALSE,FALSE,FALSE,FALSE
1291Z,FALSE,FALSE,FALSE,FALSE
1300Z,FALSE,FALSE,FALSE,FALSE
1303Z,FALSE,FALSE,FALSE,FALSE
1304Z,FALSE,FALSE,FALSE,FALSE
1305Z,FALSE,FALSE,FALSE,FALSE
1310,FALSE,FALSE,FALSE,FALSE
13100,FALSE,FALSE,FALSE,TRUE
13101,FALSE,FALSE,FALSE,TRUE
13120,FALSE,FALSE,FALSE,TRUE
13121,FALSE,FALSE,FALSE,TRUE
13131,FALSE,FALSE,FALSE,TRUE
13132,FALSE,FALSE,FALSE,TRUE
13151,FALSE,FALSE,FALSE,TRUE
13152,FALSE,FALSE,FALSE,TRUE
13160,FALSE,FALSE,FALSE,TRUE
1322Z,FALSE,FALSE,FALSE,FALSE
1330,FALSE,FALSE,FALSE,FALSE
1396Z,FALSE,FALSE,FALSE,FALSE
1397Z,FALSE,FALSE,FALSE,FALSE
14000,FALSE,FALSE,FALSE,TRUE
14001,FALSE,FALSE,FALSE,TRUE
14020,FALSE,FALSE,FALSE,TRUE
14021,FALSE,FALSE,FALSE,TRUE
14040,FALSE,FALSE,FALSE,TRUE
14041,FALSE,FALSE,FALSE,TRUE
14060,FALSE,FALSE,FALSE,TRUE
14061,FALSE,FALSE,FALSE,TRUE
14301,FALSE,FALSE,FALSE,TRUE
14302,FALSE,FALSE,FALSE,TRUE
1430Z,FALSE,FALSE,FALSE,FALSE
1431Z,FALSE,FALSE,FALSE,FALSE
1432Z,FALSE,FALSE,FALSE,FALSE
1433Z,FALSE,FALSE,FALSE,FALSE
1434Z,FALSE,FALSE,FALSE,FALSE
1435Z,FALSE,FALSE,FALSE,FALSE
1436Z,FALSE,FALSE,FALSE,FALSE
1437Z,FALSE,FALSE,FALSE,FALSE
1438Z,FALSE,FALSE,FALSE,FALSE
1439Z,FALSE,FALSE,FALSE,FALSE
1448P,FALSE,FALSE,FALSE,FALSE
1450F,FALSE,FALSE,FALSE,TRUE
1494F,FALSE,FALSE,FALSE,TRUE
15002,FALSE,FALSE,FALSE,TRUE
15003,FALSE,FALSE,FALSE,TRUE
15004,FALSE,FALSE,FALSE,TRUE
15005,FALSE,FALSE,FALSE,TRUE
1501F,FALSE,FALSE,FALSE,TRUE
1502F,FALSE,FALSE,FALSE,TRUE
15100,FALSE,FALSE,FALSE,TRUE
15101,FALSE,FALSE,FALSE,TRUE
15120,FALSE,FALSE,FALSE,TRUE
15200,FALSE,FALSE,FALSE,TRUE
1520P,FALSE,FALSE,FALSE,FALSE
15260,FALSE,FALSE,FALSE,TRUE
15271,FALSE,FALSE,FALSE,TRUE
15272,FALSE,FALSE,FALSE,TRUE
15273,FALSE,FALSE,FALSE,TRUE
15274,FALSE,FALSE,FALSE,TRUE
15275,FALSE,FALSE,FALSE,TRUE
15276,FALSE,FALSE,FALSE,TRUE
15277,FALSE,FALSE,FALSE,TRUE
15278,FALSE,FALSE,FALSE,TRUE
1530P,FALSE,FALSE,FALSE,FALSE
1536P,FALSE,FALSE,FALSE,FALSE
1546P,FALSE,FALSE,FALSE,FALSE
1548P,FALSE,FALSE,FALSE,FALSE
1550P,FALSE,FALSE,FALSE,FALSE
1551P,FALSE,FALSE,FALSE,FALSE
1558P,FALSE,FALSE,FALSE,FALSE
15731,FALSE,FALSE,FALSE,TRUE
15733,FALSE,FALSE,FALSE,TRUE
15734,FALSE,FALSE,FALSE,TRUE
15736,FALSE,FALSE,FALSE,TRUE
15738,FALSE,FALSE,FALSE,TRUE
15740,FALSE,FALSE,FALSE,TRUE
15769,FALSE,FALSE,FALSE,TRUE
15770,FALSE,FALSE,FALSE,TRUE
15771,FALSE,FALSE,FALSE,TRUE
15778,FALSE,FALSE,FALSE,TRUE
15780,FALSE,FALSE,FALSE,TRUE
15783,FALSE,FALSE,FALSE,TRUE
15786,FALSE,FALSE,FALSE,TRUE
15788,FALSE,FALSE,FALSE,TRUE
15789,FALSE,FALSE,FALSE,TRUE
15793,FALSE,FALSE,FALSE,TRUE
15823,FALSE,FALSE,FALSE,TRUE
15830,FALSE,FALSE,FALSE,TRUE
15850,FALSE,FALSE,FALSE,FALSE
15851,FALSE,FALSE,FALSE,TRUE
15852,FALSE,FALSE,FALSE,TRUE
15853,FALSE,FALSE,FALSE,TRUE
15854,FALSE,FALSE,FALSE,TRUE
15860,FALSE,FALSE,FALSE,TRUE
15877,FALSE,FALSE,FALSE,TRUE
15946,FALSE,FALSE,FALSE,TRUE
16000,FALSE,FALSE,FALSE,TRUE
16020,FALSE,FALSE,FALSE,TRUE
16025,FALSE,FALSE,FALSE,TRUE
16030,FALSE,FALSE,FALSE,TRUE
17000,FALSE,FALSE,FALSE,TRUE
17003,FALSE,FALSE,FALSE,TRUE
17004,FALSE,FALSE,FALSE,TRUE
17106,FALSE,FALSE,FALSE,TRUE
17107,FALSE,FALSE,FALSE,TRUE
17108,FALSE,FALSE,FALSE,TRUE
17110,FALSE,FALSE,FALSE,TRUE
17111,FALSE,FALSE,FALSE,TRUE
17250,FALSE,FALSE,FALSE,TRUE
17262,FALSE,FALSE,FALSE,TRUE
17263,FALSE,FALSE,FALSE,TRUE
17280,FALSE,FALSE,FALSE,TRUE
17282,FALSE,FALSE,FALSE,TRUE
17283,FALSE,FALSE,FALSE,TRUE
17311,FALSE,FALSE,FALSE,TRUE
17312,FALSE,FALSE,FALSE,TRUE
17313,FALSE,FALSE,FALSE,TRUE
17314,FALSE,FALSE,FALSE,TRUE
17340,FALSE,FALSE,FALSE,TRUE
17360,FALSE,FALSE,FALSE,TRUE
17380,FALSE,FALSE,FALSE,TRUE
17999,FALSE,FALSE,FALSE,TRUE
18,FALSE,FALSE,FALSE,FALSE
19000,FALSE,FALSE,FALSE,TRUE
19081,FALSE,FALSE,FALSE,TRUE
19083,FALSE,FALSE,FALSE,TRUE
19084,FALSE,FALSE,FALSE,TRUE
19085,FALSE,FALSE,FALSE,TRUE
19125,FALSE,FALSE,FALSE,TRUE
19281,FALSE,FALSE,FALSE,TRUE
19283,FALSE,FALSE,FALSE,TRUE
19285,FALSE,FALSE,FALSE,TRUE
19301,FALSE,FALSE,FALSE,TRUE
19303,FALSE,FALSE,FALSE,TRUE
19318,FALSE,FALSE,FALSE,TRUE
19350,FALSE,FALSE,FALSE,TRUE
19380,FALSE,FALSE,FALSE,TRUE
19499,FALSE,FALSE,FALSE,TRUE
1AA11,FALSE,FALSE,FALSE,FALSE
1AFK1,FALSE,FALSE,FALSE,FALSE
1AFKS,FALSE,FALSE,FALSE,FALSE
1AGK1,FALSE,FALSE,FALSE,FALSE
1AGKS,FALSE,FALSE,FALSE,FALSE
1AGLS,FALSE,FALSE,FALSE,FALSE
1AHKS,FALSE,FALSE,FALSE,FALSE
1BA11,FALSE,FALSE,FALSE,FALSE
1BC11,FALSE,FALSE,FALSE,FALSE
1BFK1,FALSE,FALSE,FALSE,FALSE
1BHK1,FALSE,FALSE,FALSE,FALSE
1BHKS,FALSE,FALSE,FALSE,FALSE
1BHKT,FALSE,FALSE,FALSE,FALSE
1BHMS,FALSE,FALSE,FALSE,FALSE
1CA11,FALSE,FALSE,FALSE,FALSE
1CA21,FALSE,FALSE,FALSE,FALSE
1CHK1,FALSE,FALSE,FALSE,FALSE
1CHK2,FALSE,FALSE,FALSE,FALSE
1CHKS,FALSE,FALSE,FALSE,FALSE
1CHKT,FALSE,FALSE,FALSE,FALSE
1CHKU,FALSE,FALSE,FALSE,FALSE
1CHL1,FALSE,FALSE,FALSE,FALSE
1CHLS,FALSE,FALSE,FALSE,FALSE
1CHMS,FALSE,FALSE,FALSE,FALSE
1EA11,FALSE,FALSE,FALSE,FALSE
1HA11,FALSE,FALSE,FALSE,FALSE
1HB11,FALSE,FALSE,FALSE,FALSE
1HC11,FALSE,FALSE,FALSE,FALSE
1HC21,FALSE,FALSE,FALSE,FALSE
1IA11,FALSE,FALSE,FALSE,FALSE
1IC11,FALSE,FALSE,FALSE,FALSE
1JA11,FALSE,FALSE,FALSE,FALSE
1KA11,FALSE,FALSE,FALSE,FALSE
1MOFU,FALSE,FALSE,FALSE,FALSE
1UPLL,FALSE,FALSE,FALSE,FALSE
1WKFU,FALSE,FALSE,FALSE,FALSE
20005,FALSE,FALSE,FALSE,FALSE
2000F,FALSE,FALSE,FALSE,TRUE
2001,FALSE,FALSE,FALSE,FALSE
2001F,FALSE,FALSE,FALSE,TRUE
2002,FALSE,FALSE,FALSE,FALSE
2002F,FALSE,FALSE,FALSE,TRUE
2003,FALSE,FALSE,FALSE,FALSE
2004F,FALSE,FALSE,FALSE,TRUE
20103,FALSE,FALSE,FALSE,TRUE
2010F,FALSE,FALSE,FALSE,TRUE
2014F,FALSE,FALSE,FALSE,TRUE
2015F,FALSE,FALSE,FALSE,TRUE
2016F,FALSE,FALSE,FALSE,TRUE
2018F,FALSE,FALSE,FALSE,TRUE
20199,FALSE,FALSE,FALSE,FALSE
2019F,FALSE,FALSE,FALSE,TRUE
20200,FALSE,FALSE,FALSE,TRUE
20206,FALSE,FALSE,FALSE,TRUE
2020F,FALSE,FALSE,FALSE,TRUE
2021F,FALSE,FALSE,FALSE,TRUE
2022F,FALSE,FALSE,FALSE,TRUE
2023,FALSE,FALSE,FALSE,FALSE
2023F,FALSE,FALSE,FALSE,TRUE
20240,FALSE,FALSE,FALSE,TRUE
20245,FALSE,FALSE,FALSE,TRUE
2024F,FALSE,FALSE,FALSE,TRUE
2025F,FALSE,FALSE,FALSE,TRUE
2026F,FALSE,FALSE,FALSE,TRUE
2027F,FALSE,FALSE,FALSE,TRUE
2028F,FALSE,FALSE,FALSE,TRUE
2029F,FALSE,FALSE,FALSE,TRUE
2030F,FALSE,FALSE,FALSE,TRUE
2031F,FALSE,FALSE,FALSE,TRUE
2033F,FALSE,FALSE,FALSE,TRUE
2035F,FALSE,FALSE,FALSE,TRUE
2040F,FALSE,FALSE,FALSE,TRUE
2050F,FALSE,FALSE,FALSE,TRUE
20525,FALSE,FALSE,FALSE,TRUE
20526,FALSE,FALSE,FALSE,TRUE
20550,FALSE,FALSE,FALSE,TRUE
20551,FALSE,FALSE,FALSE,TRUE
20552,FALSE,FALSE,FALSE,TRUE
20553,FALSE,FALSE,FALSE,TRUE
20560,FALSE,FALSE,FALSE,TRUE
20561,FALSE,FALSE,FALSE,TRUE
20600,FALSE,FALSE,FALSE,TRUE
20604,FALSE,FALSE,FALSE,TRUE
20605,FALSE,FALSE,FALSE,TRUE
20606,FALSE,FALSE,FALSE,TRUE
2060F,FALSE,FALSE,FALSE,TRUE
20610,FALSE,FALSE,FALSE,TRUE
20611,FALSE,FALSE,FALSE,TRUE
20612,FALSE,FALSE,FALSE,TRUE
20670,FALSE,FALSE,FALSE,TRUE
20680,FALSE,FALSE,FALSE,TRUE
20694,FALSE,FALSE,FALSE,TRUE
20700,FALSE,FALSE,FALSE,TRUE
2074Y,FALSE,FALSE,FALSE,FALSE
20900,FALSE,FALSE,FALSE,TRUE
20902,FALSE,FALSE,FALSE,TRUE
20926,FALSE,FALSE,FALSE,FALSE
20930,FALSE,FALSE,FALSE,TRUE
20931,FALSE,FALSE,FALSE,TRUE
20934,FALSE,FALSE,FALSE,TRUE
20936,FALSE,FALSE,FALSE,TRUE
20939,FALSE,FALSE,FALSE,TRUE
20973,FALSE,FALSE,FALSE,TRUE
20974,FALSE,FALSE,FALSE,TRUE
20985,FALSE,FALSE,FALSE,TRUE
20999,FALSE,FALSE,FALSE,TRUE
21025,FALSE,FALSE,FALSE,TRUE
21026,FALSE,FALSE,FALSE,TRUE
21030,FALSE,FALSE,FALSE,TRUE
21031,FALSE,FALSE,FALSE,TRUE
21034,FALSE,FALSE,FALSE,TRUE
21040,FALSE,FALSE,FALSE,TRUE
21046,FALSE,FALSE,FALSE,TRUE
21048,FALSE,FALSE,FALSE,TRUE
21081,FALSE,FALSE,FALSE,TRUE
21085,FALSE,FALSE,FALSE,TRUE
21086,FALSE,FALSE,FALSE,TRUE
21110,FALSE,FALSE,FALSE,TRUE
21208,FALSE,FALSE,FALSE,TRUE
